Brand,id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,coordinates
0,1.31E+18,Mon Sep 14 16:46:07 +0000 2020,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",| Meet the Three New Apples Cornell University Released This Year | #iphone | #ios | #mobilesecurity https://t.co/YQinKNrujw,Meet Three New Apples Cornell University Released This Year,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,en,0,0,NcsVentures,FALSE,"iphone, ios, mobilesecurity",,"Atlanta, GA",
0,1.31E+18,Mon Sep 14 16:45:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pez Outlaw, ""Notes From The Asylum"" #Apple #Disney #Amazon #Netflix: Pez Outlaw At The Crossroads #Netflix #Amazon… https://t.co/pN0lY45xeS",Pez Outlaw `` Notes From The Asylum '' Pez Outlaw At The Crossroads,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,pezoutlaw,FALSE,"Apple, Disney, Amazon, Netflix, Netflix, Amazon",,michigan,
0,1.31E+18,Mon Sep 14 16:45:14 +0000 2020,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Get a free stock. Claim a stock now without investing ANY money first https://t.co/oyz2oz4qf8 #teva #spce #GE #ford… https://t.co/IfcMP8XkqK,Get free stock Claim stock without investing ANY money first,"Sentiment(polarity=0.325, subjectivity=0.5666666666666667)",0.325,0.566666667,en,0,0,BigTopApps,FALSE,"teva, spce, GE, ford",,,
0,1.31E+18,Mon Sep 14 16:45:08 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","2020 13"" 2.0GHz/256GB #Apple #MacBook Pro for $1699 at B&amp;H, $100 off. Free ship. https://t.co/bm5AyphkjL",`` GHz/256GB Pro 1699 B amp H 100 Free ship,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,0,ApplePromo,FALSE,"Apple, MacBook",,Online,
0,1.31E+18,Mon Sep 14 16:45:00 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Apple Macbook Air | No Copyright Video

https://t.co/SAnM8OZ6re

#stockfootage #freevideos #naturevideos… https://t.co/0wd74GGKUo",Apple Macbook Air No Copyright Video,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,1,0,FreeHDvideosnc,FALSE,"stockfootage, freevideos, naturevideos",,United States,
0,1.31E+18,Mon Sep 14 16:44:15 +0000 2020,"<a href=""https://google.com"" rel=""nofollow"">Plus App For Tweeting</a>","RT @elixxir_io: Brian Armstrong at Coinbase doing his best to protect us all! #Apple #Crypto #AppStore 

@brian_armstrong @coinbase 

https…",Brian Armstrong Coinbase best protect us https,"Sentiment(polarity=1.0, subjectivity=0.3)",1,0.3,en,0,2,ennomnom,,"Apple, Crypto, AppStore","elixxir_io, brian_armstrong, coinbase",,
0,1.31E+18,Mon Sep 14 16:44:11 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @pitgcc: NEW PI NETWORK MERCH!!!  FINALLY!  #PiNetwork #Crypto #iPhone #SamsungGalaxy #MondayMorning #MondayMotivaton #mondaythoughts #M…,NEW PI NETWORK MERCH FINALLY,"Sentiment(polarity=0.06818181818181818, subjectivity=0.7272727272727273)",0.068181818,0.727272727,en,0,12,jts_jay,,"PiNetwork, Crypto, iPhone, SamsungGalaxy, MondayMorning, MondayMotivaton, mondaythoughts",pitgcc,,
0,1.31E+18,Mon Sep 14 16:44:08 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JenniferFaye34: ""heartwarming and at times heartbreaking""
#NewRelease THE ITALIAN'S UNEXPECTED HEIR
PRINT https://t.co/BRjyBcw8cn
#Walm…",`` heartwarming times heartbreaking '' THE ITALIAN 'S UNEXPECTED HEIRPRINT,"Sentiment(polarity=0.05, subjectivity=0.5)",0.05,0.5,en,0,88,jeanne_harrell,FALSE,NewRelease,JenniferFaye34,"Reno, Nevada",
0,1.31E+18,Mon Sep 14 16:44:04 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @flawedinkcle: NEW #EPISODE 
#stockholmsyndrome in #America 
#podcast #podcasts #podcasting #podcaster #podcasters #podernfamily #Jesus…",NEW,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,en,0,3,ArupPromoter,,"EPISODE, stockholmsyndrome, America, podcast, podcasts, podcasting, podcaster, podcasters, podernfamily, Jesus",flawedinkcle,"Dhaka, Bangladesh",
0,1.31E+18,Mon Sep 14 16:43:53 +0000 2020,"<a href=""http://funsieonesie.co.uk"" rel=""nofollow"">Funsie</a>","RT @LeeHillerDesign: ✡️🌺💠🌸💖✋💖🌸💠🌺✡️
#Hamsa on Gold #tshirts #jewelry #iphone case #bags #onesie water #bottle 
https://t.co/zQwvr9rtRc https…",Gold case water https,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,2,funsie_onesie,FALSE,"Hamsa, tshirts, jewelry, iphone, bags, onesie, bottle",LeeHillerDesign,London,
0,1.31E+18,Mon Sep 14 16:43:47 +0000 2020,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",An impressive dynamic portrait of #iPhone user #cyberart https://t.co/dxLKcEH95x,An impressive dynamic portrait user,"Sentiment(polarity=0.5, subjectivity=0.5833333333333334)",0.5,0.583333333,en,0,0,dynamicportrai1,FALSE,"iPhone, cyberart",,"Ticino, Switzerland",
0,1.31E+18,Mon Sep 14 16:43:41 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","My MOST favorite pie during the holidays is this Apple Cream Pie! I've been eating it for over 45 years, I love it… https://t.co/PXHguEddC2",My MOST favorite pie holidays Apple Cream Pie I 've eating years I love,"Sentiment(polarity=0.5, subjectivity=0.7000000000000001)",0.5,0.7,en,3,0,365DaysofBaking,FALSE,,,"South Kingstown, RI",
0,1.31E+18,Mon Sep 14 16:43:23 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sign up for our mailing list for the chance to win a SPECIAL EDITION Tstand!

https://t.co/JKmTWxTzn2

#giveaway… https://t.co/0EdxTqOIk8",Sign mailing list chance win SPECIAL EDITION Tstand,"Sentiment(polarity=0.5785714285714286, subjectivity=0.4857142857142857)",0.578571429,0.485714286,en,1,0,tstandd,FALSE,giveaway,,"Montreal,QC",
0,1.31E+18,Mon Sep 14 16:42:56 +0000 2020,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @AppleTerminal: News:

The #AppleWatch will receive a major redesign in 2021 according to Ming Chi-Kuo.

https://t.co/yfSP7o9PzW

#Apple…",News The receive major redesign according Ming Chi-Kuo,"Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5,en,0,3,tatamelanii,FALSE,"AppleWatch, Apple",AppleTerminal,"Warsaw, Poland",
0,1.31E+18,Mon Sep 14 16:42:55 +0000 2020,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",#Pest #Identifier available in the #Apple store https://t.co/iUyeJkjeWC,available store,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,0,0,PestIdentifier,FALSE,"Pest, Identifier, Apple",,Tucson,
0,1.31E+18,Mon Sep 14 16:42:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @KhushnumaKashm1: #Kashmir, the paradise of earth, is home to temperate fruits like apple. Sher-e-Kashmir University of Agricultural Sci…",paradise earth home temperate fruits like apple Sher-e-Kashmir University Agricultural Sci,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,22,BhutEsin,FALSE,Kashmir,KhushnumaKashm1,,
0,1.31E+18,Mon Sep 14 16:42:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pez Outlaw, ""Notes From The Asylum"" #Apple #Disney #Amazon #Netflix: I Don't Wanna Poop Anymore #Netflix #Amazon https://t.co/KXT1J2mstZ",Pez Outlaw `` Notes From The Asylum '' I Do n't Wan na Poop Anymore,"Sentiment(polarity=-0.2, subjectivity=0.15000000000000002)",-0.2,0.15,en,0,0,pezoutlaw,FALSE,"Apple, Disney, Amazon, Netflix, Netflix, Amazon",,michigan,
0,1.31E+18,Mon Sep 14 16:41:34 +0000 2020,"<a href=""https://homeinc.com"" rel=""nofollow"">forRetweeting</a>",RT @CloudTechReview: ICYMI: We listed the essential #iOS books for #IT administrators and developers. #Apple #Appledevices #iOSdevice #macO…,ICYMI We listed essential books administrators developers,"Sentiment(polarity=0.0, subjectivity=0.3)",0,0.3,en,0,3,CyberSecurityN8,,"iOS, IT, Apple, Appledevices, iOSdevice",CloudTechReview,,
0,1.31E+18,Mon Sep 14 16:41:22 +0000 2020,"<a href=""http://www.app-apes.com"" rel=""nofollow"">App Apes 2</a>",#Draw #Something App Apes Review. https://t.co/WZgskODdWM #apple #free #ios #ipad #iphone https://t.co/JTUZ961A6q,App Apes Review,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,Appapescom,FALSE,"Draw, Something, apple, free, ios, ipad, iphone",,,
0,1.31E+18,Mon Sep 14 16:41:15 +0000 2020,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",Help kids learn how to manage #feelings with this #apple themed resource https://t.co/Zmb6ZKxHYN https://t.co/HsO83xs5jN,Help kids learn manage themed resource,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,1,0,Kidlutions,FALSE,"feelings, apple",,Michigan,
0,1.31E+18,Mon Sep 14 16:41:14 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Apple AirTags coming this year.

#apple #AppleEvent 
PC:- @jon_prosser @CConceptCreator https://t.co/kCUoCWIShI",Apple AirTags coming year PC,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,1,0,harrysrangal7,FALSE,"apple, AppleEvent","jon_prosser, CConceptCreator","Punjab, India",
0,1.31E+18,Mon Sep 14 16:41:04 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Buy the #Apple #AirPodsPro now for $200, the lowest price they've ever retailed at on Amazon. https://t.co/DocxPkCFVU",Buy 200 lowest price 've ever retailed Amazon,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,DealsDT,FALSE,"Apple, AirPodsPro",,"Portland, OR",
0,1.31E+18,Mon Sep 14 16:40:57 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @bgirija303: Material wall💙💚

Final wall of the day❤️

Thanks for support 😌

#wallpaper #wallpapers #iPhone #iPhone12ProMax #apple #Appl…",Material wallFinal wall dayThanks support,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,2,Phonerebbel,,"wallpaper, wallpapers, iPhone, iPhone12ProMax, apple",bgirija303,,
0,1.31E+18,Mon Sep 14 16:40:43 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AppleTerminal: News:

The #AppleWatch will receive a major redesign in 2021 according to Ming Chi-Kuo.

https://t.co/yfSP7o9PzW

#Apple…",News The receive major redesign according Ming Chi-Kuo,"Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5,en,0,3,EvanLe24,FALSE,"AppleWatch, Apple",AppleTerminal,Sulani / Evergreen Harbor,
0,1.31E+18,Mon Sep 14 16:40:04 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","21"" 3.6GHz 2019 #Apple #iMac, refurbished, for $1059 at Apple. $240 off MSRP. Free ship, 1-yr warranty https://t.co/lZhcEYqhiJ",`` GHz refurbished 1059 Apple 240 MSRP Free ship -yr warranty,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,0,MacShops,FALSE,"Apple, iMac",,Online,
0,1.31E+18,Mon Sep 14 16:39:45 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ICYMI: We listed the essential #iOS books for #IT administrators and developers. #Apple #Appledevices #iOSdevice… https://t.co/mWDO162I02,ICYMI We listed essential books administrators developers,"Sentiment(polarity=0.0, subjectivity=0.3)",0,0.3,en,2,3,CloudTechReview,FALSE,"iOS, IT, Apple, Appledevices, iOSdevice",,"Boston, MA",
0,1.31E+18,Mon Sep 14 16:39:42 +0000 2020,"<a href=""https://itunes.apple.com/us/app/stock-station-stock-market/id655425604?mt=8"" rel=""nofollow"">minteractapp</a>",#Options Flow Grid Update $AAPL #OptionsTrading #Apple Shares ⬆️1.97% to $114.2 #OptionsFlow #optionstrade… https://t.co/gEHQrOb6OX,Flow Grid Update AAPL Shares 114.2,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,MinteractApp,FALSE,"Options, OptionsTrading, Apple, OptionsFlow, optionstrade",,"California, USA",
0,1.31E+18,Mon Sep 14 16:39:26 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Lin_ling_88: @PSHarte @TimPetrovic @sal_jennasal It’s quite likely that $NXOPF will be a future acquisition target for $NVDA. May not t…,Its quite likely NXOPF future acquisition target NVDA May,"Sentiment(polarity=0.0, subjectivity=0.5625)",0,0.5625,en,0,2,Surfsurgeon,,,"Lin_ling_88, PSHarte, TimPetrovic, sal_jennasal",,
0,1.31E+18,Mon Sep 14 16:39:22 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","For all of my followers and friends that have iPhone X, XS, 11, and 11 Pro. 

How often do you use AR? 

#Apple #iPhone",For followers friends iPhone X XS Pro How often use AR,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,mabrownjr,,"Apple, iPhone",,"Woodbridge, VA",
0,1.31E+18,Mon Sep 14 16:38:51 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#DowJones up 400 points as stock market rallies; new #Apple watch and buy point ahead? #stocks #investing… https://t.co/dQcHDBPkla,points stock market rallies new watch buy point ahead,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,en,0,0,IBD_NGondo,FALSE,"DowJones, Apple, stocks, investing",,,
0,1.31E+18,Mon Sep 14 16:38:28 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#AppleEvent #Apple can’t waaaaaait 😭🥵🤤🤤🤩🤩🤯,cant waaaaaait,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,0,shtismanae,,"AppleEvent, Apple",,,
0,1.31E+18,Mon Sep 14 16:38:13 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @appleinsider: #Apple's September 15 ""Time Flies"" event is now featured on the Apple home page, and YouTube viewers have started seeing…",'s September `` Time Flies '' event featured Apple home page YouTube viewers started seeing,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,33,lance_gamer9108,,Apple,appleinsider,,
0,1.31E+18,Mon Sep 14 16:38:08 +0000 2020,"<a href=""https://birdie.news"" rel=""nofollow"">Birdie for Twitter</a>","Phone wraps are overrated. Its impossible to do a perfect install. Moreover, the material doesn't feel that great a… https://t.co/W86sECQhRR",Phone wraps overrated Its impossible perfect install Moreover material n't feel great,"Sentiment(polarity=0.37777777777777777, subjectivity=0.9166666666666666)",0.377777778,0.916666667,en,0,0,frkntony,FALSE,,,Moscow,
0,1.31E+18,Mon Sep 14 16:38:05 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trying to pay for @Apple Developer Program - Membership since Thursday (3 different credit cards, 2 banks), the who… https://t.co/mKqU8ph8YE",trying pay Developer Program Membership since Thursday 3 different credit cards banks,"Sentiment(polarity=0.0, subjectivity=0.6)",0,0.6,en,0,0,dvdnhm,,,Apple,"Orlando, FL - USA",
0,1.31E+18,Mon Sep 14 16:38:03 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#News #Deals #MacBook Deals: Latest Sales Discount 2020 MacBook Pro and MacBook Air by Up to $199… https://t.co/MGbLcgNmPq,Deals Latest Sales Discount MacBook Pro MacBook Air Up 199,"Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9,en,0,0,aivanet,FALSE,"News, Deals, MacBook",,"Athens, Greece",
0,1.31E+18,Mon Sep 14 16:37:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AppleTerminal: News:

According to Ming-Chi Kuo, starting in 2021 more #iPad models will feature Touch ID embedded in the power button…",News According Ming-Chi Kuo starting models feature Touch ID embedded power button,"Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,en,0,8,thisispranks,,iPad,AppleTerminal,"19.165263,72.844261",
0,1.31E+18,Mon Sep 14 16:37:27 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Apple, with the same elegant identity for its products, produces a mask for its employees, and told them you can w… https://t.co/N2r2zAiOYC",elegant identity products produces mask employees told w,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1,en,0,0,mohurieb,FALSE,Apple,,Makkah|Oxford|Barcelona📍,
0,1.31E+18,Mon Sep 14 16:37:15 +0000 2020,"<a href=""https://appleterm.com/"" rel=""nofollow"">Apple Terminal</a>","News:

The #AppleWatch will receive a major redesign in 2021 according to Ming Chi-Kuo.

https://t.co/yfSP7o9PzW… https://t.co/FTkqCKrHRy",News The receive major redesign according Ming Chi-Kuo,"Sentiment(polarity=0.0625, subjectivity=0.5)",0.0625,0.5,en,30,3,AppleTerminal,FALSE,AppleWatch,,,
0,1.31E+18,Mon Sep 14 16:37:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RuleXRP: #xrpcommunity 
👊😎
#Apple 
#Coinbase 
Apple forces Coinbase to change its crypto products, says CEO https://t.co/Y3wcvDkVIQ via…",Apple forces Coinbase change crypto products says CEO via,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,TheAgentSmithV3,FALSE,"xrpcommunity, Apple, Coinbase",RuleXRP,Malta,
0,1.31E+18,Mon Sep 14 16:36:46 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pez Outlaw, ""Notes From The Asylum"" #Apple #Disney #Amazon #Netflix: Mutiny On The Boundaries #pezoutlaw #hollywood… https://t.co/YrdtcGiUJe",Pez Outlaw `` Notes From The Asylum '' Mutiny On The Boundaries,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,pezoutlaw,FALSE,"Apple, Disney, Amazon, Netflix, pezoutlaw, hollywood",,michigan,
0,1.31E+18,Mon Sep 14 16:36:43 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Brian Armstrong at Coinbase doing his best to protect us all! #Apple #Crypto #AppStore 

@brian_armstrong @coinbase… https://t.co/judSXDQ06R",Brian Armstrong Coinbase best protect us,"Sentiment(polarity=1.0, subjectivity=0.3)",1,0.3,en,4,2,elixxir_io,FALSE,"Apple, Crypto, AppStore","brian_armstrong, coinbase",Distributed,
0,1.31E+18,Mon Sep 14 16:36:34 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Brian Armstrong at Coinbase doing his best to protect us all! #Apple #Crypto #AppStore 

@brian_armstrong @coinbase… https://t.co/ACjnCz8rS0",Brian Armstrong Coinbase best protect us,"Sentiment(polarity=1.0, subjectivity=0.3)",1,0.3,en,6,0,xx_network,FALSE,"Apple, Crypto, AppStore","brian_armstrong, coinbase",Decentralized ,
0,1.31E+18,Mon Sep 14 16:36:11 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @jsblokland: #Apple is now the fourth biggest ‘stock market’ on earth! ht @ChrisB_IG https://t.co/pXGQJ2Q6yP,fourth biggest stock market earth ht,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,55,wizardAKDSO,FALSE,Apple,"jsblokland, ChrisB_IG",,
0,1.31E+18,Mon Sep 14 16:35:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Our cover of 1984’s Arch Angel by Sam Hain is being released this Friday at midnight est. #spotify #tidal… https://t.co/B84wdi6mDG,Our cover Arch Angel Sam Hain released Friday midnight est,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,5,SLeuX,,"spotify, tidal",,NJ/NYC,
0,1.31E+18,Mon Sep 14 16:35:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So, did #Facebook leak the #OculusQuest2 video ""by accident"" to get some newsfeed juice one day ahead of #Apple? Fo… https://t.co/Y59v9KObQq",So leak video `` accident '' get newsfeed juice one day ahead Fo,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,2,0,augmentedorg,,"Facebook, OculusQuest2, Apple",,Worldwide,
0,1.31E+18,Mon Sep 14 16:35:19 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pez Outlaw, ""Notes From The Asylum"" #Apple #Disney #Amazon #Netflix: Memory Is A Choice #PezOutlaw #Sony https://t.co/olkBRm5n3i",Pez Outlaw `` Notes From The Asylum '' Memory Is A Choice,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,en,0,1,pezoutlaw,FALSE,"Apple, Disney, Amazon, Netflix, PezOutlaw, Sony",,michigan,
0,1.31E+18,Mon Sep 14 16:35:04 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ians_india: #Apple (@Apple) which has traditionally been showcasing its fresh #iPhone line-up every Sept is likely to announce a variet…,traditionally showcasing fresh line-up every Sept likely announce variet,"Sentiment(polarity=0.09999999999999999, subjectivity=0.75)",0.1,0.75,en,0,1,nisharotech,,"Apple, iPhone","ians_india, Apple","New Delhi, India",
0,1.31E+18,Mon Sep 14 16:34:56 +0000 2020,"<a href=""http://ingare.tk"" rel=""nofollow"">INGARE</a>",RT @IndieVideoGames: Download ERASE INVADERS! Not your average retro-inspired game. Let the chaos begin! https://t.co/c5QOqo1bEb #indiegame…,Download ERASE INVADERS Not average retro-inspired game Let chaos begin,"Sentiment(polarity=-0.1625, subjectivity=0.4)",-0.1625,0.4,en,0,3,ingare_rev,FALSE,indiegame,IndieVideoGames,Internet,
0,1.31E+18,Mon Sep 14 16:34:43 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I hate how Apple forces me to update my computer by disabling the option to unlock the computer with my Apple Watch… https://t.co/nYm7DeZkBF,I hate Apple forces update computer disabling option unlock computer Apple Watch,"Sentiment(polarity=-0.8, subjectivity=0.9)",-0.8,0.9,en,1,0,Junno23,,,,"Guaynabo, PR",
0,1.31E+18,Mon Sep 14 16:34:42 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AppleTerminal: News:

The #iPhone12 lineup will not include a ProMotion 120Hz display, but will feature a smaller battery compared to t…",News The lineup include ProMotion Hz display feature smaller battery compared,"Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,en,1,0,eleuricchio,,iPhone12,AppleTerminal,,
0,1.31E+18,Mon Sep 14 16:33:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lexvor is happy to support local businesses. Lower your expenses by signing up today. #iphone #business https://t.co/lhQ3gxrMP7,Lexvor happy support local businesses Lower expenses signing today,"Sentiment(polarity=0.4, subjectivity=0.5)",0.4,0.5,en,0,0,Lexvor_Wireless,FALSE,"iphone, business",,,
0,1.31E+18,Mon Sep 14 16:33:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Apple: Save the Pear from Apple! End Apple's Aggressive Opposition of Small Businesses with Fruit Logos - Sign the… https://t.co/Caujcltl8a,Apple Save Pear Apple End Apple 's Aggressive Opposition Small Businesses Fruit Logos Sign,"Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,0.4,en,0,0,VincentCiofani,FALSE,,,Detroit,
0,1.31E+18,Mon Sep 14 16:32:56 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pez Outlaw, ""Notes From The Asylum"" #Apple #Disney #Amazon #Netflix: My Life In Real Time https://t.co/Mv02LVLFwb",Pez Outlaw `` Notes From The Asylum '' My Life In Real Time,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.3,en,0,1,pezoutlaw,FALSE,"Apple, Disney, Amazon, Netflix",,michigan,
0,1.31E+18,Mon Sep 14 16:32:49 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","What puzzles me is #MingChiKuo said the 5.4” #iPhone12 will receive a slightly smaller notch?

If #Apple can develo… https://t.co/2hfcWwfDoA",What puzzles said receive slightly smaller notch If develo,"Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,en,20,1,theapplebizz,FALSE,"MingChiKuo, iPhone12, Apple",,United Kingdom,
0,1.31E+18,Mon Sep 14 16:32:44 +0000 2020,"<a href=""https://twitter.com/IndieGameGuys"" rel=""nofollow"">MomofahimUddinborn2000april</a>",RT @IndieVideoGames: Download ERASE INVADERS! Not your average retro-inspired game. Let the chaos begin! https://t.co/c5QOqo1bEb #indiegame…,Download ERASE INVADERS Not average retro-inspired game Let chaos begin,"Sentiment(polarity=-0.1625, subjectivity=0.4)",-0.1625,0.4,en,0,3,IndieGameGuys,FALSE,indiegame,IndieVideoGames,IndieGameGuysPromo@gmail.com,
0,1.31E+18,Mon Sep 14 16:32:24 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AppleTerminal: News:

According to Ming-Chi Kuo, starting in 2021 more #iPad models will feature Touch ID embedded in the power button…",News According Ming-Chi Kuo starting models feature Touch ID embedded power button,"Sentiment(polarity=0.0, subjectivity=0.1)",0,0.1,en,0,8,_Braden_Davis_,,iPad,AppleTerminal,USA,
0,1.31E+18,Mon Sep 14 16:31:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AppleTerminal: News:

The #AppleWatch Series 6 will feature no redesign, and the biggest new feature will be blood-oxygen monitoring, s…",News The Series feature redesign biggest new feature blood-oxygen monitoring,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,en,0,7,mrkspflr,,AppleWatch,AppleTerminal,,
0,1.31E+18,Mon Sep 14 16:31:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BorisKarsch: Exciting news: @metrolosangeles and riders on 25 other transit systems in #LosAngeles County can now add #TAPcards to thei…,Exciting news riders transit systems County add thei,"Sentiment(polarity=0.3, subjectivity=0.8)",0.3,0.8,en,0,7,Jpavllc,,"LosAngeles, TAPcards","BorisKarsch, metrolosangeles",,
